dim,gpu_ms,cpu_ms,speedup,max_abs_diff,mean_abs_diff,rel_err,gpu_selected,timestamp
90,1.0486,0.7142,0.681,6.607547e-08,1.006050e-08,1.667866e-02,True,1775789362.3505788
90,1.1214,0.8068,0.719,6.745040e-08,1.018353e-08,1.617645e-02,True,1775789362.5700953
90,1.1335,0.8163,0.720,7.210610e-08,1.088815e-08,1.722340e-02,True,1775789362.8087132
90,1.0926,0.7672,0.702,7.245535e-08,1.098445e-08,1.751182e-02,True,1775789363.0317237
90,1.0752,0.7346,0.683,7.034009e-08,1.053732e-08,1.674416e-02,True,1775789363.2522256
90,1.0823,0.7591,0.701,6.684490e-08,1.012535e-08,1.669095e-02,True,1775789363.475025
90,1.0506,0.7150,0.681,6.671212e-08,1.010745e-08,1.661691e-02,True,1775789363.6954224
90,1.0619,0.7371,0.694,6.869209e-08,1.041268e-08,1.697062e-02,True,1775789363.9158034
90,1.0793,0.7401,0.686,6.504160e-08,1.001017e-08,1.661692e-02,True,1775789364.1431046
60,0.9515,0.6128,0.644,1.656497e-05,5.250273e-06,9.557863e-04,True,1775789365.490788
60,0.9391,0.5899,0.628,5.021808e-06,1.050456e-06,1.421495e-03,True,1775789365.694933
60,0.9110,0.5854,0.643,1.772423e-06,4.198738e-07,1.317240e-03,True,1775789365.8944407
60,0.8786,0.5777,0.658,7.180788e-07,1.833347e-07,7.573241e-04,True,1775789366.0924604
60,0.8990,0.5655,0.629,5.664187e-07,1.579387e-07,8.493844e-04,True,1775789366.2924902
60,0.9073,0.5838,0.643,5.798938e-07,1.260457e-07,1.177596e-03,True,1775789366.4926891
72,1.1001,0.7253,0.659,1.986697e-05,4.107627e-06,8.111706e-04,True,1775789367.6735435
72,1.0998,0.6526,0.593,6.600458e-07,1.754105e-07,2.068719e-04,True,1775789367.9209476
72,1.0966,0.6702,0.611,2.112356e-07,6.915425e-08,2.726289e-04,True,1775789368.1656775
72,1.0334,0.6236,0.603,2.165325e-07,7.356577e-08,4.822463e-04,True,1775789368.407907
90,1.1110,0.7996,0.720,6.313436e-06,1.310201e-06,3.795871e-04,True,1775789369.737635
90,1.1244,0.7751,0.689,1.347566e-06,2.612067e-07,3.021017e-04,True,1775789370.0370882
90,1.0598,0.7743,0.731,1.800596e-06,4.149728e-07,8.231361e-04,True,1775789370.335011
90,1.0903,0.7612,0.698,1.632958e-06,4.432075e-07,1.348081e-03,True,1775789370.6337292
90,1.0598,0.7375,0.696,1.182430e-06,2.146766e-07,1.507462e-03,True,1775789370.9314072
90,1.0904,0.7626,0.699,3.732857e-07,1.071005e-07,1.142125e-03,True,1775789371.2288885
102,1.1677,0.9231,0.791,3.423914e-05,5.844116e-06,2.193573e-03,True,1775789372.5796502
102,1.1172,0.8140,0.729,3.148540e-06,7.228528e-07,8.236131e-04,True,1775789372.9142654
102,1.1488,0.8462,0.737,1.865556e-06,3.774735e-07,7.693240e-04,True,1775789373.249231
102,1.1014,0.8443,0.767,9.281212e-07,1.600912e-07,6.585009e-04,True,1775789373.5835319
108,1.2219,1.0921,0.894,2.065208e-05,4.846973e-06,6.923052e-04,True,1775789375.0274131
108,1.0947,0.8334,0.761,2.913876e-06,5.457250e-07,5.409672e-04,True,1775789375.364204
108,1.1216,0.8723,0.778,5.842303e-07,1.324710e-07,2.798762e-04,True,1775789375.6996596
108,1.1336,0.8824,0.778,1.889712e-06,2.246996e-07,1.200867e-03,True,1775789376.0371585
108,1.1438,0.8779,0.768,3.360910e-05,5.387383e-06,5.817524e-04,True,1775789377.3533075
108,1.1315,0.8980,0.794,2.154120e-06,4.901819e-07,2.651273e-04,True,1775789377.6833472
108,1.3013,0.9900,0.761,3.063469e-06,4.034380e-07,1.109108e-03,True,1775789378.020453
108,1.1401,0.9016,0.791,2.235967e-06,3.612671e-07,1.547153e-03,True,1775789378.3598413
108,1.0960,0.8444,0.770,2.300367e-06,3.346284e-07,1.887163e-03,True,1775789378.6922023
108,1.1160,0.8938,0.801,3.641762e-07,7.752877e-08,5.375378e-04,True,1775789379.0245895
114,1.1479,0.9569,0.834,2.013566e-05,3.431179e-06,7.244224e-04,True,1775789380.3972728
114,1.0934,0.8828,0.807,4.065048e-06,5.642469e-07,8.849984e-04,True,1775789380.7611527
114,1.1489,0.9178,0.799,9.634095e-07,1.992609e-07,5.418599e-04,True,1775789381.1289866
114,1.1060,0.9178,0.830,2.483199e-06,4.196774e-07,1.977801e-03,True,1775789381.4949741
114,1.1804,1.0114,0.857,1.648813e-05,3.452431e-06,3.451844e-03,True,1775789382.965019
114,1.1407,0.9779,0.857,1.365086e-06,2.943245e-07,5.569948e-04,True,1775789383.3432422
114,1.1369,0.9796,0.862,1.118286e-06,1.799319e-07,8.434647e-04,True,1775789383.7192678
114,1.1132,0.9231,0.829,3.375462e-07,8.005338e-08,6.320432e-04,True,1775789384.0880089
114,1.1451,0.9903,0.865,2.196897e-05,4.402100e-06,6.689213e-04,True,1775789385.449061
114,1.1409,0.9565,0.838,2.622837e-06,6.742461e-07,7.859172e-04,True,1775789385.8143353
114,1.1210,0.9517,0.849,1.578301e-06,3.176674e-07,9.714771e-04,True,1775789386.1778255
114,1.1336,0.9327,0.823,4.061149e-07,1.191693e-07,5.090583e-04,True,1775789386.5431502
114,1.1427,0.9254,0.810,8.820789e-07,1.230955e-07,1.310966e-03,True,1775789386.9099789
114,1.1224,0.9229,0.822,1.212175e-07,2.318497e-08,3.385969e-04,True,1775789387.2723284
120,1.1469,1.2322,1.074,1.996662e-05,3.337805e-06,5.256706e-04,True,1775789388.7464645
120,1.1247,1.0139,0.902,1.351349e-06,2.958240e-07,9.076470e-04,True,1775789389.1500852
120,1.1315,0.9668,0.854,1.419568e-06,2.496662e-07,1.159487e-03,True,1775789389.5562158
120,1.1256,0.9954,0.884,8.474453e-07,1.788726e-07,1.604356e-03,True,1775789389.955369
120,1.1428,1.0537,0.922,6.264076e-06,1.622120e-06,3.902457e-04,True,1775789391.4819407
120,1.1407,0.9933,0.871,1.838489e-06,4.315637e-07,7.211529e-04,True,1775789391.893513
120,1.1171,1.0233,0.916,1.897482e-06,2.890690e-07,1.008867e-03,True,1775789392.3036954
120,1.1529,1.0576,0.917,6.756745e-07,1.312889e-07,5.985060e-04,True,1775789392.7136798
120,1.1346,1.0147,0.894,9.425916e-06,2.450954e-06,4.091399e-04,True,1775789394.0589762
120,1.1339,0.9798,0.864,5.670590e-07,1.504735e-07,1.861558e-04,True,1775789394.4516277
120,1.1544,0.9570,0.829,9.623764e-07,2.061340e-07,9.113545e-04,True,1775789394.8461251
120,1.1325,1.0469,0.924,7.030321e-07,1.430545e-07,1.170949e-03,True,1775789395.2390966
120,1.1479,1.1663,1.016,5.121983e-07,1.032301e-07,1.272408e-03,True,1775789395.6395125
120,1.1356,1.0210,0.899,1.413828e-07,4.305220e-08,5.272266e-04,True,1775789396.0309446
126,1.1357,1.2813,1.128,1.490529e-05,2.827210e-06,4.723110e-04,True,1775789397.5083547
126,1.1407,1.0613,0.930,3.568828e-06,3.569488e-07,3.538647e-04,True,1775789397.9442055
126,1.1674,1.0891,0.933,1.843553e-06,3.206192e-07,6.351312e-04,True,1775789398.3780851
126,1.1292,1.0406,0.922,4.097819e-07,1.197148e-07,4.369439e-04,True,1775789398.8083036
126,1.1583,1.0380,0.896,1.297891e-05,2.731629e-06,1.903526e-04,True,1775789400.4437373
126,1.1445,1.0161,0.888,2.393615e-06,4.884224e-07,6.531086e-04,True,1775789400.8726544
126,1.1438,1.0501,0.918,1.319684e-06,2.299573e-07,6.330273e-04,True,1775789401.30423
126,1.1232,1.0220,0.910,5.031179e-07,1.104348e-07,7.537223e-04,True,1775789401.7329624
126,1.1960,1.1898,0.995,6.623566e-05,4.311989e-06,8.045778e-04,True,1775789403.2744024
126,1.1620,1.0718,0.922,2.939953e-06,6.493545e-07,5.895005e-04,True,1775789403.699612
126,1.1490,1.0660,0.928,1.287204e-06,2.791852e-07,1.297616e-03,True,1775789404.1379182
126,1.1531,1.0706,0.929,8.917414e-07,2.015175e-07,1.424352e-03,True,1775789404.570896
126,1.1663,1.0646,0.913,6.574555e-07,1.308849e-07,1.197745e-03,True,1775789404.9945257
126,1.2636,1.2933,1.023,4.445319e-07,9.427374e-08,1.429439e-03,True,1775789405.4257872
132,1.3434,1.1204,0.834,1.900643e-05,4.024499e-06,3.692785e-04,True,1775789407.0397623
132,1.4070,1.1316,0.804,6.577931e-06,1.344920e-06,1.315843e-03,True,1775789407.4943132
132,1.3332,1.1055,0.829,1.914334e-06,4.236446e-07,9.734467e-04,True,1775789407.952184
132,1.3302,1.0994,0.827,1.842971e-06,4.193510e-07,1.641975e-03,True,1775789408.4048164
126,1.1827,1.1965,1.012,3.934139e-06,6.923463e-07,8.515302e-05,True,1775789409.827661
126,1.1548,1.0468,0.906,4.572328e-06,6.885199e-07,2.284134e-03,True,1775789410.28411
126,1.1481,1.1578,1.009,1.521490e-06,2.773472e-07,1.191350e-03,True,1775789410.7391
126,1.1612,1.1740,1.011,2.536708e-07,5.846390e-08,5.816921e-04,True,1775789411.1960034
126,1.1210,1.1091,0.989,2.117449e-07,4.137131e-08,1.104852e-03,True,1775789411.657898
126,1.1500,1.1205,0.974,1.226199e-07,2.763315e-08,9.912487e-04,True,1775789412.1134782
138,1.3249,1.3455,1.016,3.101677e-05,2.243219e-06,7.745616e-04,True,1775789413.5493147
138,1.3366,1.1430,0.855,2.870336e-06,4.299416e-07,5.702976e-04,True,1775789414.0433092
138,1.3212,1.1305,0.856,9.548385e-07,1.190994e-07,4.386389e-04,True,1775789414.528042
138,1.3005,1.0974,0.844,4.237518e-07,1.093475e-07,5.872254e-04,True,1775789415.0072389
138,1.3350,1.1947,0.895,1.979992e-05,2.970194e-06,6.579089e-04,True,1775789416.4953535
138,1.3384,1.2050,0.900,2.902932e-06,5.240409e-07,8.006431e-04,True,1775789416.984982
138,1.3312,1.1856,0.891,1.315959e-06,3.155990e-07,1.079743e-03,True,1775789417.4764235
138,1.3580,1.2250,0.902,1.228531e-06,2.598660e-07,1.564826e-03,True,1775789417.9674184
138,1.3790,1.7551,1.273,6.321073e-05,3.074154e-06,6.209721e-04,True,1775789419.2860405
138,1.3504,1.2167,0.901,4.890375e-06,7.702659e-07,6.144481e-04,True,1775789419.7604744
138,1.3252,1.1644,0.879,1.950655e-06,3.091082e-07,8.000417e-04,True,1775789420.2399385
138,1.3210,1.1204,0.848,1.039414e-06,2.089438e-07,1.112476e-03,True,1775789420.7151318
138,1.4100,1.2423,0.881,6.924092e-07,1.420316e-07,1.175553e-03,True,1775789421.197902
138,1.3220,1.1137,0.842,4.605681e-07,9.765982e-08,1.311512e-03,True,1775789421.6711056
144,1.3536,1.2916,0.954,8.325092e-06,1.416766e-06,6.056711e-04,True,1775789423.0964568
144,1.3345,1.1802,0.884,4.989561e-06,4.895695e-07,7.434540e-04,True,1775789423.6096828
144,1.3292,1.2122,0.912,1.297565e-06,1.976156e-07,5.548209e-04,True,1775789424.1163092
144,1.3609,1.2081,0.888,1.107459e-06,2.023221e-07,1.395919e-03,True,1775789424.6240509
144,1.3425,1.2314,0.917,3.585242e-05,1.307418e-06,6.113103e-04,True,1775789425.8390548
144,1.4828,1.3967,0.942,1.445325e-06,2.708178e-07,4.833595e-04,True,1775789426.3304725
144,1.3500,1.2331,0.913,1.029344e-06,1.639126e-07,1.252148e-03,True,1775789426.8288407
144,1.3386,1.2046,0.900,3.792811e-07,7.620456e-08,6.562851e-04,True,1775789427.3197465
144,1.4264,1.4092,0.988,5.863048e-05,3.474428e-06,1.126123e-03,True,1775789428.394454
144,1.4080,1.3218,0.939,1.580804e-06,1.959347e-07,5.888820e-04,True,1775789428.870309
144,1.3270,1.1572,0.872,1.003384e-06,1.491387e-07,1.240658e-03,True,1775789429.3461115
144,1.3142,1.1839,0.901,3.394671e-07,5.767469e-08,8.528403e-04,True,1775789429.820861
144,1.3292,1.1854,0.892,9.406358e-08,2.557203e-08,5.484121e-04,True,1775789430.3040354
144,1.3478,1.1763,0.873,1.059598e-07,2.329024e-08,7.788712e-04,True,1775789430.7815473
150,1.3682,1.2759,0.933,8.081610e-06,8.989896e-07,5.512929e-04,True,1775789431.9928217
150,1.3896,1.4072,1.013,1.140288e-06,1.682677e-07,3.765390e-04,True,1775789432.4903839
150,1.3548,1.2868,0.950,4.543108e-07,7.335039e-08,3.632764e-04,True,1775789432.9914415
150,1.3466,1.2856,0.955,5.206675e-07,7.447059e-08,7.077275e-04,True,1775789433.4806583
102,1.1038,0.8296,0.752,6.471731e-06,5.260518e-07,7.548990e-04,True,1775789434.4519784
102,1.1274,0.8078,0.717,4.442409e-07,6.977292e-08,1.767695e-04,True,1775789434.7832687
102,1.1008,0.8019,0.728,1.411419e-06,1.191729e-07,1.101765e-03,True,1775789435.1126945
102,1.0784,0.7849,0.728,1.401058e-07,2.383118e-08,3.667112e-04,True,1775789435.4416368
30,0.9145,0.5615,0.614,4.082825e-05,9.999916e-06,2.085790e-03,True,1775789436.0458589
30,0.8131,0.4259,0.524,6.613322e-06,1.087854e-06,9.236408e-04,True,1775789436.1517444
30,0.8131,0.4279,0.526,2.299435e-06,4.176825e-07,6.700791e-04,True,1775789436.2572553
30,0.8243,0.4458,0.541,1.376844e-06,2.647173e-07,9.049047e-04,True,1775789436.3630614
30,0.8826,0.5077,0.575,3.377534e-05,5.072159e-06,5.547718e-04,True,1775789437.064213
30,0.8202,0.4584,0.559,6.931368e-06,2.260169e-06,9.024733e-04,True,1775789437.175522
30,0.8134,0.4319,0.531,7.339288e-06,1.194227e-06,1.078672e-03,True,1775789437.2878375
30,0.7844,0.4010,0.511,1.703389e-06,3.004201e-07,4.132443e-04,True,1775789437.398758
30,0.7803,0.4016,0.515,9.677606e-07,3.063278e-07,6.103647e-04,True,1775789437.5115914
30,0.9049,0.5094,0.563,7.441267e-07,2.262726e-07,7.650260e-04,True,1775789437.624354
30,0.8816,0.5032,0.571,3.478269e-05,7.112162e-06,1.735110e-03,True,1775789438.2605422
30,0.8806,0.4876,0.554,1.620065e-06,4.501205e-07,3.082369e-04,True,1775789438.3740408
30,0.8325,0.4509,0.542,2.488494e-06,3.944095e-07,6.345583e-04,True,1775789438.4862998
30,0.7914,0.4099,0.518,3.287569e-07,1.000615e-07,2.734901e-04,True,1775789438.5970404
30,0.8652,0.5019,0.580,1.422735e-05,4.076156e-06,1.540580e-03,True,1775789439.2957468
30,0.8100,0.4316,0.533,3.485940e-06,5.357169e-07,4.030756e-04,True,1775789439.4066133
30,0.8593,0.4293,0.500,1.271488e-06,2.869557e-07,4.730083e-04,True,1775789439.5193841
30,0.8603,0.4724,0.549,1.935405e-06,3.316428e-07,1.045458e-03,True,1775789439.6325727
30,0.8874,0.4993,0.563,2.532313e-05,5.791813e-06,8.673485e-04,True,1775789440.2428434
30,0.8230,0.4414,0.536,1.591258e-05,2.361285e-06,1.173209e-03,True,1775789440.348642
30,0.8059,0.3970,0.493,6.560236e-06,9.152164e-07,8.047235e-04,True,1775789440.4540532
30,0.8489,0.4167,0.491,2.636574e-06,4.473071e-07,7.215124e-04,True,1775789440.5592315
30,0.7660,0.3915,0.511,7.324852e-07,1.637556e-07,4.132661e-04,True,1775789440.66694
30,0.7964,0.4297,0.540,1.221080e-06,2.390054e-07,1.118675e-03,True,1775789440.7736666
36,0.9206,0.5279,0.573,2.056686e-05,3.604190e-06,7.210634e-04,True,1775789441.5362113
36,0.8947,0.5547,0.620,2.172776e-06,5.461694e-07,2.432690e-04,True,1775789441.6648862
36,0.8602,0.5131,0.596,3.108755e-06,5.575304e-07,7.688351e-04,True,1775789441.7916572
36,0.8070,0.4533,0.562,3.670575e-06,6.351191e-07,1.358645e-03,True,1775789441.9131594
36,0.9419,0.5355,0.568,3.801892e-05,6.465524e-06,5.248672e-04,True,1775789442.878017
36,0.8581,0.4945,0.576,2.413429e-05,2.621273e-06,1.031593e-03,True,1775789443.0091136
36,0.8571,0.4825,0.563,8.824281e-06,1.582090e-06,1.464262e-03,True,1775789443.1395586
36,0.7976,0.4302,0.539,7.222872e-06,1.047973e-06,1.814630e-03,True,1775789443.266354
30,0.8707,0.4883,0.561,1.614727e-05,3.919916e-06,2.277494e-04,True,1775789443.940954
30,0.9072,0.4961,0.547,4.282221e-06,8.611484e-07,1.569084e-04,True,1775789444.047344
30,0.8603,0.4672,0.543,6.118789e-07,2.037232e-07,1.511232e-04,True,1775789444.1549902
30,0.8120,0.4309,0.531,1.162291e-06,2.018238e-07,3.113170e-04,True,1775789444.261396
30,0.7905,0.4037,0.511,1.325388e-06,3.216915e-07,8.080814e-04,True,1775789444.3681152
30,0.7814,0.4112,0.526,5.646143e-07,1.133348e-07,4.658316e-04,True,1775789444.4733233
36,0.8806,0.5239,0.595,5.540997e-05,1.330665e-05,1.123516e-03,True,1775789445.3061397
36,0.8253,0.4657,0.564,1.065992e-05,2.030543e-06,1.087275e-03,True,1775789445.4295044
36,0.8561,0.5013,0.586,6.105751e-06,7.259533e-07,1.170949e-03,True,1775789445.553946
36,0.8143,0.4774,0.586,5.371403e-07,1.564467e-07,3.776493e-04,True,1775789445.6783776
30,0.8653,0.5421,0.626,5.259615e-05,1.115596e-05,1.220018e-03,True,1775789446.4826255
30,0.8803,0.4870,0.553,9.711832e-06,3.061944e-06,8.237575e-04,True,1775789446.5963974
30,0.8520,0.4691,0.551,5.428214e-06,7.242314e-07,7.755025e-04,True,1775789446.7134156
30,0.8560,0.4925,0.575,1.663342e-06,3.382985e-07,8.295906e-04,True,1775789446.8295045
30,0.8841,0.5150,0.583,4.378904e-05,7.782056e-06,4.812511e-04,True,1775789447.51786
30,0.8582,0.4794,0.559,1.646578e-06,5.691081e-07,2.818240e-04,True,1775789447.6330929
30,0.8182,0.4287,0.524,1.414912e-06,2.576369e-07,4.088089e-04,True,1775789447.7449667
30,0.8122,0.4380,0.539,6.444752e-07,1.187924e-07,3.036429e-04,True,1775789447.8587558
30,0.8163,0.4330,0.530,5.572801e-07,8.280526e-08,6.600252e-04,True,1775789447.9752522
30,0.7946,0.4139,0.521,7.803901e-07,1.141780e-07,1.236531e-03,True,1775789448.0871863
36,0.9043,0.5590,0.618,9.723008e-06,1.513204e-06,2.930024e-04,True,1775789448.841842
36,0.8581,0.5171,0.603,5.520415e-06,1.082154e-06,1.175978e-03,True,1775789448.9744263
36,0.8332,0.4770,0.572,5.480833e-07,6.272821e-08,1.257145e-04,True,1775789449.103849
36,0.8065,0.4313,0.535,4.072790e-07,1.031251e-07,2.622312e-04,True,1775789449.2307732
30,0.8696,0.5240,0.603,2.466748e-05,4.910770e-06,4.201568e-04,True,1775789450.0096672
30,0.8878,0.5335,0.601,1.998618e-06,4.875741e-07,4.556570e-04,True,1775789450.1266618
30,0.8492,0.4620,0.544,1.185457e-06,2.649228e-07,7.585010e-04,True,1775789450.2439682
30,0.7956,0.4215,0.530,1.066946e-07,3.032854e-08,1.423310e-04,True,1775789450.3582797
30,0.8714,0.5340,0.613,6.503612e-05,1.461289e-05,9.388209e-04,True,1775789451.1002169
30,0.8581,0.4645,0.541,6.796792e-06,1.678157e-06,4.131206e-04,True,1775789451.2104812
30,0.8169,0.4395,0.538,5.184673e-06,1.431714e-06,7.148255e-04,True,1775789451.3223062
30,0.8305,0.4688,0.565,4.261965e-06,1.117581e-06,1.268569e-03,True,1775789451.4354534
30,0.8896,0.5517,0.620,2.995506e-05,5.770991e-06,4.277420e-04,True,1775789452.2302823
30,0.8151,0.4404,0.540,1.693517e-05,2.218903e-06,5.257228e-04,True,1775789452.3437304
30,0.8100,0.4222,0.521,1.953915e-06,4.702801e-07,1.981212e-04,True,1775789452.4578898
30,0.8581,0.4459,0.520,4.594214e-06,1.235038e-06,8.820190e-04,True,1775789452.5722013
30,0.8612,0.4849,0.563,6.039627e-06,9.476437e-07,1.765260e-03,True,1775789452.6914318
30,0.8131,0.4337,0.533,3.372901e-06,5.668661e-07,1.680389e-03,True,1775789452.8090415
36,0.9338,0.5660,0.606,9.114295e-05,7.483043e-06,1.361419e-03,True,1775789453.648713
36,0.8142,0.4781,0.587,1.386926e-05,1.992293e-06,8.379282e-04,True,1775789453.7796116
36,0.8274,0.4705,0.569,1.026597e-05,1.477548e-06,1.017168e-03,True,1775789453.9097154
36,0.8153,0.4584,0.562,4.229601e-06,8.315162e-07,1.403964e-03,True,1775789454.0398755
36,0.8970,0.5442,0.607,3.722683e-05,3.448646e-06,5.831060e-04,True,1775789454.9133055
36,0.9028,0.5358,0.594,9.944662e-06,2.027952e-06,1.475967e-03,True,1775789455.0463831
36,0.8622,0.5199,0.603,2.905261e-06,4.471130e-07,8.490878e-04,True,1775789455.1824994
36,0.8140,0.4553,0.559,2.996763e-06,5.388471e-07,1.340243e-03,True,1775789455.3127913
36,0.9032,0.5432,0.601,4.816893e-05,4.713235e-06,4.069164e-04,True,1775789456.2095044
36,0.8726,0.5155,0.591,1.910550e-06,6.094483e-07,2.722265e-04,True,1775789456.33864
36,0.8171,0.4719,0.578,1.549255e-06,3.644873e-07,4.991764e-04,True,1775789456.4673533
36,0.7987,0.4286,0.537,5.732290e-07,1.456240e-07,4.951040e-04,True,1775789456.5948846
36,0.8018,0.4349,0.542,3.811729e-07,7.557357e-08,5.013323e-04,True,1775789456.7225418
36,0.8161,0.4534,0.556,2.574670e-07,8.241466e-08,7.898223e-04,True,1775789456.8504167
42,0.9095,0.5609,0.617,2.032146e-05,3.490789e-06,4.327399e-04,True,1775789457.7770073
42,0.8356,0.4849,0.580,2.756831e-06,7.471446e-07,2.775990e-04,True,1775789457.9209683
42,0.8257,0.4782,0.579,1.669396e-06,3.591999e-07,4.049300e-04,True,1775789458.0648997
42,0.8970,0.5483,0.611,4.237518e-07,6.749490e-08,2.409043e-04,True,1775789458.2144608
36,0.9107,0.5327,0.585,6.111711e-05,5.717133e-06,8.450135e-04,True,1775789459.1387076
36,0.8441,0.4957,0.587,6.979331e-06,1.447577e-06,7.396775e-04,True,1775789459.2766533
36,0.8303,0.4729,0.570,5.792361e-06,1.046054e-06,1.180281e-03,True,1775789459.4150217
36,0.8079,0.4551,0.563,3.735535e-06,7.883769e-07,1.403732e-03,True,1775789459.5510647
36,0.9001,0.5318,0.591,9.670109e-05,9.020167e-06,1.033330e-03,True,1775789460.2520921
36,0.8467,0.4910,0.580,2.097152e-05,2.854397e-06,9.733465e-04,True,1775789460.3793175
36,0.8716,0.5095,0.585,3.695488e-06,7.037377e-07,6.175590e-04,True,1775789460.5087037
36,0.8376,0.4999,0.597,2.927613e-06,5.274554e-07,9.907628e-04,True,1775789460.6354418
36,0.8058,0.4480,0.556,8.788193e-07,2.170924e-07,6.417175e-04,True,1775789460.7627103
36,0.8899,0.4907,0.551,5.902839e-07,1.107753e-07,6.072645e-04,True,1775789460.8898604
42,0.9165,0.5445,0.594,1.039216e-05,3.242169e-06,5.927020e-04,True,1775789461.6759984
42,0.8920,0.5644,0.633,2.107816e-06,6.324191e-07,4.660321e-04,True,1775789461.821843
42,0.8654,0.5337,0.617,1.447392e-06,2.834426e-07,4.688925e-04,True,1775789461.9664593
42,0.8570,0.5030,0.587,7.445924e-07,2.385551e-07,6.412676e-04,True,1775789462.1110132
42,0.9196,0.5617,0.611,1.399219e-05,3.335989e-06,8.018967e-04,True,1775789462.926829
42,0.9697,0.5552,0.573,1.023058e-06,3.340256e-07,4.663810e-04,True,1775789463.0759363
42,0.9331,0.5782,0.620,1.628418e-06,2.992696e-07,7.692092e-04,True,1775789463.2258868
42,0.9022,0.5544,0.614,7.266062e-07,1.716647e-07,8.258420e-04,True,1775789463.374846
42,0.8954,0.5465,0.610,1.242245e-05,3.090614e-06,3.173630e-04,True,1775789464.0510607
42,0.9189,0.5406,0.588,2.955087e-06,5.928195e-07,7.616432e-04,True,1775789464.1881676
42,0.9269,0.5592,0.603,2.091285e-06,3.788072e-07,7.313937e-04,True,1775789464.3283684
42,0.9060,0.5771,0.637,5.578622e-07,8.472693e-08,3.804319e-04,True,1775789464.476028
42,0.8878,0.5462,0.615,7.641502e-07,1.364784e-07,9.774969e-04,True,1775789464.61407
42,0.9093,0.5570,0.613,4.904286e-07,8.056573e-08,1.172067e-03,True,1775789464.7518044
48,0.9182,0.6130,0.668,3.396161e-05,4.423228e-06,1.223206e-03,True,1775789465.5356922
48,0.9148,0.5714,0.625,1.417473e-06,3.142219e-07,3.055637e-04,True,1775789465.6908255
48,0.8888,0.5551,0.625,5.296897e-07,1.510990e-07,2.672061e-04,True,1775789465.8446612
48,0.9165,0.5775,0.630,6.587070e-07,1.473829e-07,6.088050e-04,True,1775789466.0004082
30,0.8940,0.5155,0.577,6.467104e-06,1.458137e-06,2.551020e-04,True,1775789466.8048747
30,0.8825,0.4998,0.566,1.122011e-06,3.640936e-07,4.378792e-04,True,1775789466.9225967
30,0.9216,0.5433,0.590,7.313211e-07,1.584329e-07,5.985492e-04,True,1775789467.0413992
